ticket_id,sla_hours,sla_breached
T007322,72,False
T007323,168,False
T007324,168,False
T007325,72,False
T007326,72,False
T007327,168,False
T007328,4,False
T007329,168,False
T007330,72,False
T007331,168,False
T007332,168,False
T007333,24,False
T007334,24,False
T007335,168,False
T007336,168,False
T007337,168,False
T007338,24,False
T007339,72,False
T007340,72,False
T007341,72,False
T007342,24,False
T007343,168,False
T007344,168,False
T007345,168,False
T007346,168,False
T007347,168,False
T007348,72,False
T007349,4,False
T007350,168,False
T007351,72,False
T007352,72,False
T007353,24,False
T007354,168,False
T007355,72,False
T007356,168,False
T007357,72,False
T007358,168,False
T007359,168,False
T007360,72,False
T007361,168,False
T007362,168,False
T007363,72,False
T007364,24,False
T007365,168,False
T007366,72,False
T007367,72,False
T007368,168,False
T007369,168,False
T007370,24,False
T007371,24,False
T007372,72,False
T007373,168,False
T007374,72,False
T007375,168,False
T007376,168,False
T007377,168,False
T007378,168,False
T007379,168,False
T007380,168,False
T007381,168,False
T007382,72,False
T007383,4,False
T007384,168,False
T007385,72,False
T007386,168,False
T007387,4,False
T007388,168,False
T007389,72,False
T007390,4,False
T007391,24,False
T007392,4,False
T007393,168,False
T007394,168,False
T007395,168,False
T007396,4,False
T007397,168,False
T007398,168,False
T007399,72,False
T007400,72,False
T007401,168,False
T007402,168,False
T007403,72,False
T007404,168,False
T007405,168,False
T007406,24,False
T007407,72,False
T007408,168,False
T007409,72,False
T007410,72,False
T007411,72,False
T007412,168,False
T007413,168,False
T007414,168,False
T007415,168,False
T007416,168,False
T007417,24,False
T007418,168,False
T007419,72,False
T007420,24,False
T007421,24,False
T007422,168,False
T007423,72,False
T007424,4,False
T007425,72,False
T007426,24,False
T007427,72,False
T007428,168,False
T007429,168,False
T007430,24,False
T007431,24,False
T007432,168,False
T007433,168,False
T007434,168,False
T007435,24,False
T007436,168,False
T007437,168,False
T007438,24,False
T007439,168,False
T007440,72,False
T007441,168,False
T007442,168,False
T007443,72,False
T007444,168,False
T007445,168,False
T007446,168,False
T007447,72,False
T007448,72,False
T007449,72,False
T007450,168,False
T007451,24,False
T007452,168,False
T007453,72,False
T007454,168,False
T007455,168,False
T007456,168,False
T007457,168,False
T007458,168,False
T007459,168,False
T007460,4,False
T007461,72,False
T007462,24,False
T007463,72,False
T007464,168,False
T007465,72,False
T007466,72,False
T007467,72,False
T007468,168,False
T007469,168,False
T007470,168,False
T007471,168,False
T007472,168,False
T007473,24,False
T007474,168,False
T007475,72,False
T007476,168,False
T007477,72,False
T007478,168,False
T007479,168,False
T007480,168,False
T007481,168,False
T007482,168,False
T007483,24,False
T007484,168,False
T007485,168,False
T007486,168,False
T007487,168,False
T007488,72,False
T007489,4,False
T007490,72,False
T007491,24,False
T007492,168,False
T007493,168,False
T007494,24,False
T007495,72,False
T007496,72,False
T007497,168,False
T007498,168,False
T007499,168,False
T007500,24,False
T007501,4,False
T007502,24,False
T007503,168,False
T007504,168,False
T007505,168,False
T007506,72,False
T007507,168,False
T007508,168,False
T007509,168,False
T007510,72,False
T007511,72,False
T007512,24,False
T007513,168,False
T007514,168,False
T007515,168,False
T007516,168,False
T007517,72,False
T007518,72,False
T007519,4,False
T007520,168,False
T007521,168,False
T007522,72,False
T007523,24,False
T007524,72,False
T007525,72,False
T007526,72,False
T007527,168,False
T007528,72,False
T007529,168,False
T007530,72,False
T007531,24,False
T007532,168,False
T007533,24,False
T007534,72,False
T007535,72,False
T007536,168,False
T007537,24,False
T007538,168,False
T007539,72,False
T007540,72,False
T007541,168,False
T007542,168,False
T007543,24,False
T007544,24,False
T007545,72,False
T007546,72,False
T007547,72,False
T007548,72,False
T007549,168,False
T007550,168,False
T007551,72,False
T007552,168,False
T007553,72,False
T007554,24,False
T007555,168,False
T007556,24,False
T007557,168,False
T007558,24,False
T007559,168,False
T007560,168,False
T007561,72,False
T007562,72,False
T007563,4,False
T007564,168,False
T007565,168,False
T007566,168,False
T007567,168,False
T007568,72,False
T007569,24,False
T007570,72,False
T007571,72,False
T007572,168,False
T007573,168,False
T007574,168,False
T007575,24,False
T007576,72,False
T007577,168,False
T007578,72,False
T007579,24,False
T007580,72,False
T007581,24,False
T007582,72,False
T007583,168,False
T007584,168,False
T007585,168,False
T007586,168,False
T007587,168,False
T007588,168,False
T007589,168,False
T007590,168,False
T007591,168,False
T007592,72,False
T007593,168,False
T007594,24,False
T007595,168,False
T007596,168,False
T007597,72,False
T007598,168,False
T007599,4,False
T007600,168,False
T007601,168,False
T007602,168,False
T007603,168,False
T007604,72,False
T007605,168,False
T007606,168,False
T007607,168,False
T007608,24,False
T007609,168,False
T007610,168,False
T007611,168,False
T007612,168,False
T007613,72,False
T007614,24,False
T007615,4,False
T007616,4,False
T007617,72,False
T007618,168,False
T007619,168,False
T007620,168,False
T007621,24,False
T007622,168,False
T007623,72,False
T007624,72,False
T007625,168,False
T007626,168,False
T007627,168,False
T007628,168,False
T007629,168,False
T007630,168,False
T007631,168,False
T007632,168,False
T007633,168,False
T007634,72,False
T007635,72,False
T007636,72,False
T007637,168,False
T007638,72,False
T007639,168,False
T007640,168,False
T007641,24,False
T007642,168,False
T007643,24,False
T007644,24,False
T007645,72,False
T007646,168,False
T007647,72,False
T007648,168,False
T007649,4,False
T007650,24,False
T007651,24,False
T007652,72,False
T007653,168,False
T007654,24,False
T007655,168,False
T007656,168,False
T007657,24,False
T007658,168,False
T007659,24,False
T007660,168,False
T007661,72,False
T007662,72,False
T007663,72,False
T007664,24,False
T007665,4,False
T007666,168,False
T007667,72,False
T007668,4,False
T007669,168,False
T007670,168,False
T007671,72,False
T007672,168,False
T007673,168,False
T007674,168,False
T007675,168,False
T007676,72,False
T007677,24,False
T007678,24,False
T007679,168,False
T007680,72,False
T007681,72,False
T007682,72,False
T007683,4,False
T007684,24,False
T007685,168,False
T007686,24,False
T007687,168,False
T007688,72,False
T007689,168,False
T007690,72,False
T007691,168,False
T007692,168,False
T007693,168,False
T007694,4,False
T007695,168,False
T007696,168,False
T007697,72,False
T007698,72,False
T007699,72,False
T007700,168,False
T007701,168,False
T007702,168,False
T007703,168,False
T007704,72,False
T007705,24,False
T007706,72,False
T007707,168,False
T007708,168,False
T007709,168,False
T007710,168,False
T007711,72,False
T007712,72,False
T007713,168,False
T007714,168,False
T007715,72,False
T007716,168,False
T007717,24,False
T007718,72,False
T007719,168,False
T007720,168,False
T007721,168,False
T007722,168,False
T007723,4,False
T007724,168,False
T007725,24,False
T007726,72,False
T007727,168,False
T007728,24,False
T007729,168,False
T007730,168,False
T007731,24,False
T007732,24,False
T007733,168,False
T007734,168,False
T007735,72,False
T007736,72,False
T007737,4,False
T007738,24,False
T007739,24,False
T007740,4,False
T007741,72,False
T007742,72,False
T007743,168,False
T007744,168,False
T007745,72,False
T007746,72,False
T007747,168,False
T007748,72,False
T007749,168,False
T007750,72,False
T007751,72,False
T007752,168,False
T007753,24,False
T007754,168,False
T007755,72,False
T007756,168,False
T007757,72,False
T007758,72,False
T007759,168,False
T007760,72,False
T007761,72,False
T007762,168,False
T007763,72,False
T007764,24,False
T007765,72,False
T007766,24,False
T007767,72,False
T007768,168,False
T007769,168,False
T007770,168,False
T007771,168,False
T007772,168,False
T007773,168,False
T007774,168,False
T007775,168,False
T007776,72,False
T007777,168,False
T007778,168,False
T007779,168,False
T007780,4,False
T007781,72,False
T007782,72,False
T007783,168,False
T007784,168,False
T007785,24,False
T007786,72,False
T007787,72,False
T007788,168,False
T007789,168,False
T007790,168,False
T007791,72,False
T007792,24,False
T007793,24,False
T007794,72,False
T007795,72,False
T007796,168,False
T007797,168,False
T007798,72,False
T007799,72,False
T007800,72,False
T007801,168,False
T007802,72,False
T007803,24,False
T007804,72,False
T007805,24,False
T007806,72,False
T007807,168,False
T007808,72,False
T007809,72,False
T007810,72,False
T007811,24,False
T007812,168,False
T007813,168,False
T007814,72,False
T007815,168,False
T007816,168,False
T007817,4,False
T007818,168,False
T007819,168,False
T007820,168,False
T007821,168,False
T007822,168,False
T007823,72,False
T007824,168,False
T007825,72,False
T007826,168,False
T007827,168,False
T007828,72,False
T007829,168,False
T007830,72,False
T007831,24,False
T007832,168,False
T007833,24,False
T007834,168,False
T007835,168,False
T007836,72,False
T007837,168,False
T007838,168,False
T007839,168,False
T007840,72,False
T007841,24,False
T007842,168,False
T007843,168,False
T007844,72,False
T007845,168,False
T007846,168,False
T007847,72,False
T007848,168,False
T007849,168,False
T007850,4,False
T007851,168,False
T007852,24,False
T007853,24,False
T007854,168,False
T007855,72,False
T007856,24,False
T007857,72,False
T007858,24,False
T007859,168,False
T007860,72,False
T007861,168,False
T007862,72,False
T007863,72,False
T007864,168,False
T007865,168,False
T007866,168,False
T007867,72,False
T007868,168,False
T007869,24,False
T007870,168,False
T007871,168,False
T007872,72,False
T007873,24,False
T007874,168,False
T007875,168,False
T007876,168,False
T007877,72,False
T007878,72,False
T007879,168,False
T007880,4,False
T007881,168,False
T007882,24,False
T007883,168,False
T007884,168,False
T007885,168,False
T007886,24,False
T007887,168,False
T007888,168,False
T007889,168,False
T007890,72,False
T007891,168,False
T007892,4,False
T007893,168,False
T007894,168,False
T007895,168,False
T007896,72,False
T007897,4,False
T007898,168,False
T007899,4,False
T007900,24,False
T007901,24,False
T007902,168,False
T007903,24,False
T007904,24,False
T007905,72,False
T007906,168,False
T007907,168,False
T007908,24,False
T007909,168,False
T007910,168,False
T007911,168,False
T007912,168,False
T007913,72,False
T007914,72,False
T007915,168,False
T007916,24,False
T007917,72,False
T007918,24,False
T007919,72,False
T007920,168,False
T007921,24,False
T007922,72,False
T007923,168,False
T007924,72,False
T007925,168,False
T007926,24,False
T007927,168,False
T007928,72,False
T007929,168,False
T007930,168,False
T007931,168,False
T007932,168,False
T007933,168,False
T007934,168,False
T007935,72,False
T007936,168,False
T007937,168,False
T007938,168,False
T007939,168,False
T007940,4,False
T007941,168,False
T007942,168,False
T007943,168,False
T007944,24,False
T007945,168,False
T007946,168,False
T007947,4,False
T007948,72,False
T007949,72,False
T007950,4,False
T007951,72,False
T007952,168,False
T007953,168,False
T007954,72,False
T007955,168,False
T007956,168,False
T007957,72,False
T007958,72,False
T007959,168,False
T007960,72,False
T007961,24,False
T007962,168,False
T007963,168,False
T007964,72,False
T007965,168,False
T007966,72,False
T007967,72,False
T007968,24,False
T007969,168,False
T007970,168,False
T007971,168,False
T007972,168,False
T007973,168,False
T007974,168,False
T007975,168,False
T007976,168,False
T007977,72,False
T007978,168,False
T007979,168,False
T007980,72,False
T007981,72,False
T007982,24,False
T007983,72,False
T007984,72,False
T007985,168,False
T007986,168,False
T007987,168,False
T007988,168,False
T007989,168,False
T007990,24,False
T007991,24,False
T007992,72,False
T007993,168,False
T007994,168,False
T007995,72,False
T007996,72,False
T007997,168,False
T007998,168,False
T007999,168,False
T008000,168,False
T008001,72,False
T008002,168,False
T008003,168,False
T008004,72,False
T008005,72,False
T008006,24,False
T008007,168,False
T008008,168,False
T008009,24,False
T008010,72,False
T008011,72,False
T008012,72,False
T008013,168,False
T008014,24,False
T008015,72,False
T008016,72,False
T008017,72,False
T008018,72,False
T008019,72,False
T008020,168,False
T008021,72,False
T008022,72,False
T008023,168,False
T008024,24,False
T008025,4,False
T008026,168,False
T008027,72,False
T008028,168,False
T008029,168,False
T008030,72,False
T008031,168,False
T008032,168,False
T008033,72,False
T008034,72,False
T008035,72,False
T008036,168,False
T008037,72,False
T008038,168,False
T008039,24,False
T008040,72,False
T008041,72,False
T008042,24,False
T008043,168,False
T008044,168,False
T008045,168,False
T008046,72,False
T008047,168,False
T008048,168,False
T008049,168,False
T008050,72,False
T008051,72,False
T008052,72,False
T008053,168,False
T008054,72,False
T008055,168,False
T008056,72,False
T008057,72,False
T008058,168,False
T008059,168,False
T008060,72,False
T008061,168,False
T008062,168,False
T008063,24,False
T008064,168,False
T008065,72,False
T008066,168,False
T008067,24,False
T008068,168,False
T008069,168,False
T008070,72,False
T008071,168,False
T008072,72,False
T008073,72,False
T008074,168,False
T008075,72,False
T008076,24,False
T008077,168,False
T008078,168,False
T008079,72,False
T008080,24,False
T008081,72,False
T008082,24,False
T008083,4,False
T008084,168,False
T008085,24,False
T008086,168,False
T008087,72,False
T008088,24,False
T008089,72,False
T008090,72,False
T008091,4,False
T008092,168,False
T008093,168,False
T008094,72,False
T008095,168,False
T008096,72,False
T008097,168,False
T008098,72,False
T008099,72,False
T008100,168,False
T008101,168,False
T008102,168,False
T008103,72,False
T008104,168,False
T008105,168,False
T008106,168,False
T008107,72,False
T008108,168,False
T008109,72,False
T008110,168,False
T008111,72,False
T008112,24,False
T008113,168,False
T008114,168,False
T008115,168,False
T008116,168,False
T008117,72,False
T008118,168,False
T008119,72,False
T008120,168,False
T008121,72,False
T008122,168,False
T008123,72,False
T008124,72,False
T008125,72,False
T008126,168,False
T008127,24,False
T008128,72,False
T008129,168,False
T008130,72,False
T008131,72,False
T008132,168,False
T008133,72,False
T008134,168,False
T008135,72,False
T008136,72,False
T008137,168,False
T008138,72,False
T008139,168,False
T008140,168,False
T008141,168,False
T008142,4,False
T008143,168,False
T008144,168,False
T008145,168,False
T008146,168,False
T008147,72,False
T008148,24,False
T008149,168,False
T008150,72,False
T008151,168,False
T008152,72,False
T008153,24,False
T008154,168,False
