ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat
T005758,28-12-2024 21:40,29-12-2024 00:39,38:13.7,Low,Closed,Permission Issue,Phone,C0015,A001,179,16.96,168,FALSE,FALSE,FALSE,3.2
T005759,02-11-2024 12:32,02-11-2024 21:40,41:09.4,Low,Closed,Login Issue,Portal,C0318,A033,548,13.14,168,FALSE,FALSE,FALSE,3.8
T005760,31-08-2025 10:48,31-08-2025 17:47,11:51.7,Low,Closed,Payroll Sync Error,Phone,C0243,A015,419,43.38,168,FALSE,TRUE,FALSE,2.4
T005761,21-07-2025 12:23,21-07-2025 13:28,03:43.8,Medium,Closed,API Failure,Chat,C0017,A017,65,15.66,72,FALSE,FALSE,FALSE,3.2
T005762,20-01-2025 06:06,20-01-2025 12:34,25:17.1,Low,Closed,Payroll Sync Error,Chat,C0534,A034,388,1.32,168,FALSE,FALSE,FALSE,3.3
T005763,17-07-2025 21:10,17-07-2025 22:17,57:17.1,High,Closed,Permission Issue,Email,C0756,A017,67,29.77,24,FALSE,FALSE,TRUE,3.6
T005764,29-03-2025 15:01,29-03-2025 18:28,02:43.4,Low,Closed,Payroll Sync Error,Email,C0081,A004,207,59.03,168,FALSE,FALSE,FALSE,2.7
T005765,24-04-2025 01:31,24-04-2025 02:58,59:54.2,High,Closed,UI Bug,Email,C0656,A013,87,33.48,24,FALSE,FALSE,TRUE,3.4
T005766,24-09-2025 22:15,25-09-2025 07:21,49:16.1,Low,Closed,Data Mismatch,Email,C0436,A004,546,52.56,168,FALSE,FALSE,TRUE,2.2
T005767,05-03-2025 19:09,05-03-2025 22:16,38:00.5,Medium,Closed,API Failure,Email,C0008,A007,187,13.48,72,FALSE,FALSE,FALSE,2.7
T005768,18-08-2025 22:14,19-08-2025 01:43,33:19.6,Medium,Closed,Payroll Sync Error,Email,C0679,A009,209,60.32,72,FALSE,FALSE,FALSE,2.9
T005769,14-10-2025 02:05,14-10-2025 07:14,22:57.4,Medium,Closed,Performance Issue,Portal,C0287,A023,309,18.3,72,FALSE,FALSE,FALSE,4.3
T005770,27-09-2025 18:00,27-09-2025 21:01,57:01.6,Medium,Closed,API Failure,Portal,C0780,A033,181,17.94,72,FALSE,FALSE,FALSE,3.9
T005771,05-11-2024 04:05,05-11-2024 05:14,20:11.0,Medium,Closed,Integration Config,Chat,C0186,A033,69,75.25,72,FALSE,FALSE,TRUE,3.8
T005772,24-10-2025 05:31,24-10-2025 09:12,53:00.0,Low,Closed,Payroll Sync Error,Email,C0524,A020,221,38.36,168,FALSE,FALSE,FALSE,3.3
T005773,27-01-2025 13:39,27-01-2025 19:05,34:48.6,Low,Closed,Permission Issue,Email,C0793,A004,326,33.92,168,FALSE,FALSE,FALSE,2.3
T005774,14-06-2025 17:04,14-06-2025 18:51,20:14.0,Medium,Closed,Payroll Sync Error,Email,C0422,A001,107,32.26,72,FALSE,FALSE,FALSE,4.2
T005775,12-04-2025 12:29,12-04-2025 12:53,10:24.8,High,Closed,Data Mismatch,Chat,C0466,A034,24,46.68,24,FALSE,FALSE,TRUE,4
T005776,01-06-2025 15:15,01-06-2025 18:00,08:01.3,Medium,Closed,UI Bug,Portal,C0083,A027,165,38.88,72,FALSE,FALSE,FALSE,3.3
T005777,03-10-2025 19:04,04-10-2025 05:36,47:21.4,Low,Closed,Login Issue,Email,C0567,A021,632,4.72,168,FALSE,FALSE,FALSE,3.8
T005778,31-05-2025 09:45,31-05-2025 10:47,59:02.0,Medium,Closed,Login Issue,Chat,C0643,A024,62,9.23,72,FALSE,FALSE,FALSE,4.8
T005779,09-01-2025 05:49,09-01-2025 06:54,49:07.0,Medium,Closed,Performance Issue,Chat,C0637,A015,65,1,72,FALSE,FALSE,FALSE,5
T005780,20-05-2025 04:21,20-05-2025 11:46,14:41.3,Low,Closed,Login Issue,Email,C0483,A035,445,9.88,168,FALSE,FALSE,FALSE,2.7
T005781,16-04-2025 12:37,16-04-2025 20:34,37:25.0,Low,Closed,Integration Config,Portal,C0325,A025,477,1,168,FALSE,FALSE,FALSE,2.4
T005782,02-03-2025 02:15,02-03-2025 12:52,58:47.1,Low,Closed,Data Mismatch,Email,C0419,A009,637,67.71,168,FALSE,FALSE,FALSE,2.1
T005783,07-03-2025 17:20,08-03-2025 02:04,20:52.0,Low,Closed,API Failure,Portal,C0051,A017,524,1,168,FALSE,FALSE,FALSE,3
T005784,02-07-2025 03:07,02-07-2025 03:51,45:28.0,High,Closed,Payroll Sync Error,Chat,C0027,A021,44,20.63,24,FALSE,FALSE,FALSE,3.3
T005785,02-09-2025 20:53,03-09-2025 05:23,23:12.9,Low,Closed,Payroll Sync Error,Email,C0677,A013,510,54.5,168,FALSE,FALSE,FALSE,3.3
T005786,23-10-2025 23:24,24-10-2025 02:45,53:13.5,Low,Closed,Data Mismatch,Email,C0793,A003,201,48.48,168,FALSE,FALSE,FALSE,3.8
T005787,23-11-2024 00:38,23-11-2024 03:22,49:57.0,Low,Closed,UI Bug,Email,C0545,A004,164,13.19,168,FALSE,FALSE,FALSE,4.2
T005788,03-12-2024 07:42,03-12-2024 08:28,09:42.0,Low,Closed,Billing Query,Email,C0062,A004,46,12.46,168,FALSE,FALSE,FALSE,4.3
T005789,25-07-2025 13:48,25-07-2025 13:50,00:24.8,Urgent,Closed,Data Mismatch,Portal,C0657,A028,2,28.2,4,FALSE,FALSE,TRUE,4.9
T005790,07-12-2024 10:24,07-12-2024 14:32,11:29.3,Low,Closed,Permission Issue,Phone,C0171,A007,248,5.78,168,FALSE,FALSE,FALSE,3.4
T005791,01-08-2025 15:11,01-08-2025 20:30,11:07.0,Low,Closed,Login Issue,Chat,C0286,A026,319,6.99,168,FALSE,FALSE,FALSE,3.8
T005792,09-05-2025 00:46,09-05-2025 00:48,49:00.0,High,Closed,Data Mismatch,Chat,C0117,A011,2,17.05,24,FALSE,FALSE,TRUE,3.1
T005793,01-04-2025 01:51,01-04-2025 03:43,42:27.7,Medium,Closed,Payroll Sync Error,Email,C0004,A024,112,39.85,72,FALSE,FALSE,FALSE,3.3
T005794,19-11-2024 08:59,19-11-2024 11:14,25:18.7,Medium,Closed,Payroll Sync Error,Email,C0066,A010,135,40.44,72,FALSE,FALSE,FALSE,3.7
T005795,27-06-2025 21:09,28-06-2025 03:18,43:29.2,Low,Closed,Integration Config,Email,C0060,A037,369,34.56,168,FALSE,FALSE,FALSE,3.4
T005796,25-04-2025 00:08,25-04-2025 06:19,45:44.0,Low,Closed,Permission Issue,Email,C0502,A013,371,4.63,168,FALSE,FALSE,FALSE,3.9
T005797,11-08-2025 19:48,11-08-2025 20:05,14:42.4,High,Closed,API Failure,Email,C0799,A039,17,4.44,24,FALSE,FALSE,FALSE,3.5
T005798,09-07-2025 09:20,09-07-2025 10:55,20:52.0,Medium,Closed,Permission Issue,Chat,C0229,A019,95,1,72,FALSE,FALSE,FALSE,4.8
T005799,07-09-2025 06:04,07-09-2025 10:56,04:11.0,Low,Closed,API Failure,Email,C0100,A019,292,1,168,FALSE,FALSE,FALSE,3.7
T005800,03-08-2025 20:33,04-08-2025 08:41,09:22.7,Low,Closed,Billing Query,Portal,C0119,A012,728,31.6,168,FALSE,FALSE,FALSE,3
T005801,20-09-2025 23:34,21-09-2025 01:06,15:51.1,High,Closed,Login Issue,Email,C0069,A022,92,6.68,24,FALSE,FALSE,FALSE,4.6
T005802,21-08-2025 01:26,21-08-2025 01:32,26:00.0,Urgent,Closed,Login Issue,Email,C0664,A037,6,1,4,FALSE,FALSE,FALSE,4.7
T005803,02-04-2025 07:05,02-04-2025 08:16,18:39.0,Medium,Closed,Permission Issue,Chat,C0792,A030,71,38.22,72,FALSE,FALSE,FALSE,5
T005804,11-10-2025 17:12,11-10-2025 20:24,43:20.2,Medium,Closed,Data Mismatch,Phone,C0221,A012,192,50.51,72,FALSE,FALSE,FALSE,3.6
T005805,22-09-2025 08:35,22-09-2025 09:40,06:23.2,Medium,Closed,UI Bug,Portal,C0223,A029,65,32.52,72,FALSE,FALSE,FALSE,2.8
T005806,18-09-2025 08:16,18-09-2025 08:25,09:44.5,Urgent,Closed,Data Mismatch,Chat,C0677,A021,9,30.88,4,FALSE,FALSE,FALSE,4
T005807,12-01-2025 03:46,12-01-2025 08:43,16:08.3,Medium,Closed,Performance Issue,Email,C0504,A011,297,32.49,72,FALSE,FALSE,FALSE,3.2
T005808,21-05-2025 09:53,21-05-2025 14:47,00:50.3,Low,Closed,Data Mismatch,Portal,C0211,A037,294,52.13,168,FALSE,FALSE,FALSE,2.4
T005809,27-01-2025 17:50,27-01-2025 20:27,07:24.8,Low,Closed,Data Mismatch,Portal,C0791,A018,157,34.29,168,FALSE,FALSE,FALSE,3.8
T005810,06-06-2025 12:45,06-06-2025 12:54,38:37.7,Urgent,Closed,Integration Config,Portal,C0575,A027,9,23.88,4,FALSE,FALSE,FALSE,4.3
T005811,20-11-2024 10:12,20-11-2024 11:03,12:12.0,High,Closed,Billing Query,Portal,C0262,A037,51,1,24,FALSE,FALSE,TRUE,3.8
T005812,12-11-2024 14:20,12-11-2024 17:31,44:44.2,Medium,Closed,Payroll Sync Error,Email,C0518,A012,191,36.41,72,FALSE,FALSE,FALSE,2.7
T005813,26-07-2025 00:12,26-07-2025 08:31,18:37.5,Low,Closed,Data Mismatch,Portal,C0248,A023,499,50.1,168,FALSE,FALSE,FALSE,2.7
T005814,26-11-2024 06:58,26-11-2024 10:27,36:56.6,Medium,Closed,Data Mismatch,Portal,C0741,A034,209,34.63,72,FALSE,FALSE,FALSE,3.2
T005815,04-09-2025 16:28,04-09-2025 16:30,28:58.0,Medium,Closed,Login Issue,Chat,C0798,A038,2,1,72,FALSE,FALSE,FALSE,3.7
T005816,30-09-2025 04:46,30-09-2025 09:38,46:05.0,Low,Closed,UI Bug,Phone,C0257,A023,292,1,168,FALSE,FALSE,FALSE,4.5
T005817,04-04-2025 18:30,04-04-2025 18:52,30:25.0,High,Closed,Login Issue,Chat,C0063,A025,22,1,24,FALSE,FALSE,FALSE,4.5
T005818,17-05-2025 13:27,18-05-2025 01:44,27:03.0,Low,Closed,Payroll Sync Error,Email,C0392,A004,737,1,168,FALSE,FALSE,FALSE,2
T005819,28-04-2025 18:46,29-04-2025 01:01,15:22.5,Low,Closed,Billing Query,Chat,C0540,A030,375,20.48,168,FALSE,FALSE,FALSE,3.1
T005820,06-03-2025 23:29,07-03-2025 10:40,34:27.8,Low,Closed,Login Issue,Portal,C0417,A030,671,6.07,168,FALSE,TRUE,FALSE,2.9
T005821,25-04-2025 21:07,25-04-2025 23:41,07:04.3,Medium,Closed,Data Mismatch,Chat,C0053,A013,154,36,72,FALSE,FALSE,FALSE,3.9
T005822,25-03-2025 03:13,25-03-2025 08:16,29:03.8,Low,Closed,API Failure,Chat,C0764,A014,303,7.26,168,FALSE,FALSE,FALSE,3
T005823,05-09-2025 22:06,05-09-2025 23:30,22:58.0,Medium,Closed,UI Bug,Chat,C0038,A008,84,9.28,72,FALSE,FALSE,FALSE,3.9
T005824,31-07-2025 15:15,31-07-2025 22:41,29:05.9,Low,Closed,Payroll Sync Error,Email,C0308,A024,446,19.23,168,FALSE,FALSE,FALSE,3.9
T005825,04-12-2024 21:33,04-12-2024 22:25,21:24.3,High,Closed,API Failure,Chat,C0651,A018,52,6.81,24,FALSE,FALSE,TRUE,3.7
T005826,22-04-2025 19:45,22-04-2025 20:15,23:38.0,High,Closed,Billing Query,Chat,C0053,A035,30,22.64,24,FALSE,FALSE,TRUE,3.5
T005827,01-05-2025 18:35,02-05-2025 02:48,37:52.4,Low,Closed,API Failure,Email,C0606,A025,493,16.04,168,FALSE,FALSE,FALSE,3.1
T005828,21-02-2025 22:42,22-02-2025 06:20,22:03.2,Low,Closed,API Failure,Portal,C0606,A017,458,10.65,168,FALSE,FALSE,FALSE,3.7
T005829,26-12-2024 10:52,26-12-2024 13:29,52:44.0,Medium,Closed,API Failure,Portal,C0452,A032,157,1,72,FALSE,FALSE,FALSE,3.2
T005830,19-11-2024 15:48,20-11-2024 03:56,44:15.2,Low,Closed,Login Issue,Email,C0461,A024,728,4.93,168,FALSE,FALSE,FALSE,3.1
T005831,13-08-2025 22:25,13-08-2025 22:51,44:21.0,High,Closed,API Failure,Chat,C0775,A007,26,9.31,24,FALSE,FALSE,FALSE,5
T005832,29-04-2025 14:11,29-04-2025 18:24,11:46.0,Low,Closed,Login Issue,Email,C0486,A013,253,1,168,FALSE,FALSE,FALSE,4.7
T005833,23-08-2025 18:13,23-08-2025 19:01,35:15.6,High,Closed,UI Bug,Chat,C0137,A027,48,47.37,24,FALSE,FALSE,FALSE,3.5
T005834,12-01-2025 15:38,12-01-2025 23:06,00:24.6,Low,Closed,Permission Issue,Email,C0372,A005,448,8.36,168,FALSE,FALSE,FALSE,3.7
T005835,19-12-2024 19:20,19-12-2024 20:39,39:09.0,Medium,Closed,UI Bug,Chat,C0256,A036,79,17.32,72,FALSE,FALSE,FALSE,2.3
T005836,13-02-2025 08:17,13-02-2025 10:37,09:02.3,Medium,Closed,Data Mismatch,Email,C0395,A026,140,28.86,72,FALSE,TRUE,FALSE,3
T005837,11-10-2025 23:09,12-10-2025 01:40,09:32.0,Medium,Closed,Login Issue,Email,C0037,A031,151,1,72,FALSE,FALSE,FALSE,4
T005838,25-02-2025 00:07,25-02-2025 00:44,07:12.0,High,Closed,Billing Query,Email,C0654,A010,37,1,24,FALSE,FALSE,FALSE,4.6
T005839,22-02-2025 19:56,22-02-2025 20:59,19:40.7,High,Closed,API Failure,Chat,C0147,A026,63,4.38,24,FALSE,FALSE,FALSE,4.4
T005840,13-06-2025 02:01,13-06-2025 03:33,01:33.0,High,Closed,Performance Issue,Email,C0008,A022,92,1,24,FALSE,FALSE,FALSE,4.3
T005841,05-10-2025 06:10,05-10-2025 07:26,11:54.6,Medium,Closed,Login Issue,Email,C0251,A012,76,7.02,72,FALSE,FALSE,FALSE,4.6
T005842,16-02-2025 04:21,16-02-2025 06:31,27:59.2,Medium,Closed,Performance Issue,Email,C0647,A032,130,11.1,72,FALSE,FALSE,FALSE,4.5
T005843,02-11-2024 15:55,02-11-2024 22:41,26:01.1,Low,Closed,Data Mismatch,Email,C0571,A027,406,20.52,168,FALSE,FALSE,FALSE,3.7
T005844,27-04-2025 20:20,27-04-2025 20:32,50:09.2,Low,Closed,Login Issue,Email,C0635,A033,12,8.49,168,FALSE,FALSE,FALSE,4.7
T005845,08-04-2025 20:02,08-04-2025 22:07,50:00.8,Medium,Closed,Performance Issue,Email,C0447,A020,125,6.79,72,FALSE,FALSE,FALSE,3.6
T005846,06-02-2025 20:26,07-02-2025 05:59,26:04.0,Low,Closed,Login Issue,Portal,C0263,A039,573,1,168,FALSE,FALSE,FALSE,2.5
T005847,31-07-2025 02:14,31-07-2025 06:35,14:42.0,Low,Closed,Integration Config,Chat,C0632,A040,261,1,168,FALSE,FALSE,FALSE,3.5
T005848,04-05-2025 07:04,04-05-2025 14:24,04:54.0,Low,Closed,Billing Query,Chat,C0439,A013,440,1,168,FALSE,FALSE,FALSE,3.7
T005849,21-02-2025 21:54,22-02-2025 03:29,05:07.2,Low,Closed,Payroll Sync Error,Chat,C0259,A014,335,49.18,168,FALSE,FALSE,FALSE,4.2
T005850,29-09-2025 07:35,29-09-2025 12:27,49:54.2,Medium,Closed,API Failure,Portal,C0323,A040,292,4.24,72,FALSE,FALSE,FALSE,2.6
T005851,04-10-2025 14:32,04-10-2025 16:51,34:56.2,Medium,Closed,UI Bug,Chat,C0530,A022,139,21.04,72,FALSE,FALSE,FALSE,3.4
T005852,13-08-2025 12:30,13-08-2025 15:18,29:39.6,Medium,Closed,Data Mismatch,Email,C0301,A018,168,22.99,72,FALSE,FALSE,FALSE,3
T005853,29-01-2025 23:57,30-01-2025 01:34,10:46.7,Medium,Closed,Billing Query,Portal,C0485,A029,97,27.22,72,FALSE,FALSE,FALSE,4.2
T005854,20-10-2025 08:43,20-10-2025 10:09,45:00.1,Medium,Closed,Integration Config,Email,C0092,A016,86,16.03,72,FALSE,FALSE,FALSE,4.4
T005855,25-12-2024 13:33,25-12-2024 22:34,31:27.7,Low,Closed,API Failure,Portal,C0164,A035,541,1.97,168,FALSE,FALSE,FALSE,3.4
T005856,28-11-2024 17:44,29-11-2024 04:46,44:00.0,Low,Closed,Permission Issue,Email,C0656,A034,662,1,168,FALSE,FALSE,FALSE,2.4
T005857,07-04-2025 17:04,07-04-2025 20:15,02:17.7,Medium,Closed,Performance Issue,Email,C0335,A003,191,20.96,72,FALSE,FALSE,FALSE,3.8
T005858,13-01-2025 18:54,13-01-2025 22:29,43:04.8,Medium,Closed,Payroll Sync Error,Portal,C0315,A004,215,44.82,72,FALSE,FALSE,FALSE,3.7
T005859,15-04-2025 15:19,16-04-2025 01:35,32:28.6,Low,Closed,Login Issue,Email,C0238,A005,616,9.22,168,FALSE,FALSE,FALSE,4.1
T005860,20-01-2025 22:59,21-01-2025 01:26,31:20.4,Medium,Closed,API Failure,Email,C0686,A010,147,17.52,72,FALSE,FALSE,FALSE,3.7
T005861,21-06-2025 02:57,21-06-2025 04:11,21:07.5,High,Closed,Billing Query,Email,C0083,A029,74,15.39,24,FALSE,FALSE,FALSE,3.9
T005862,04-02-2025 10:44,04-02-2025 12:57,18:17.1,Medium,Closed,Payroll Sync Error,Chat,C0669,A032,133,40.56,72,FALSE,FALSE,FALSE,3
T005863,25-01-2025 21:31,26-01-2025 01:49,57:35.0,Low,Closed,Billing Query,Email,C0109,A031,258,30.44,168,FALSE,FALSE,FALSE,2.4
T005864,10-09-2025 13:21,10-09-2025 18:28,21:08.5,Low,Closed,Performance Issue,Chat,C0178,A002,307,1.99,168,FALSE,FALSE,FALSE,2.6
T005865,23-11-2024 04:26,23-11-2024 10:03,22:00.3,Low,Closed,Login Issue,Phone,C0250,A012,337,12.92,168,FALSE,FALSE,FALSE,3.4
T005866,15-11-2024 21:16,16-11-2024 06:30,52:14.2,Low,Closed,UI Bug,Email,C0765,A027,554,31.6,168,FALSE,FALSE,FALSE,3.7
T005867,11-02-2025 02:40,11-02-2025 08:00,21:48.0,Low,Closed,API Failure,Chat,C0567,A005,320,17.7,168,FALSE,FALSE,FALSE,5
T005868,04-05-2025 17:21,04-05-2025 21:23,14:58.3,Medium,Closed,API Failure,Portal,C0667,A037,242,15.89,72,FALSE,FALSE,FALSE,3.2
T005869,18-06-2025 21:32,19-06-2025 12:51,32:41.0,Low,Closed,UI Bug,Portal,C0091,A027,919,1,168,FALSE,FALSE,FALSE,2.7
T005870,01-07-2025 10:19,01-07-2025 13:34,10:14.2,Medium,Closed,Integration Config,Email,C0339,A023,195,74.84,72,FALSE,FALSE,FALSE,3.4
T005871,28-08-2025 12:53,28-08-2025 20:50,45:53.7,Low,Closed,Data Mismatch,Phone,C0638,A033,477,41.87,168,FALSE,FALSE,FALSE,2.8
T005872,19-04-2025 19:11,19-04-2025 21:31,18:59.1,Low,Closed,Performance Issue,Portal,C0169,A004,140,11.12,168,FALSE,FALSE,FALSE,4.6
T005873,21-04-2025 11:55,21-04-2025 20:23,58:15.2,Low,Closed,API Failure,Portal,C0139,A021,508,14.05,168,FALSE,FALSE,FALSE,3.5
T005874,29-07-2025 23:57,30-07-2025 00:50,01:22.9,Medium,Closed,UI Bug,Email,C0517,A024,53,35.06,72,FALSE,FALSE,FALSE,4.5
T005875,01-02-2025 00:00,01-02-2025 06:18,11:03.8,Low,Closed,Permission Issue,Email,C0578,A031,378,39.17,168,FALSE,FALSE,FALSE,2.7
T005876,03-06-2025 19:55,04-06-2025 09:32,50:46.2,Low,Closed,API Failure,Email,C0623,A024,817,23.93,168,FALSE,FALSE,FALSE,3.1
T005877,17-10-2025 06:11,17-10-2025 16:51,33:38.1,Low,Closed,UI Bug,Email,C0184,A010,640,33.37,168,FALSE,FALSE,FALSE,2.9
T005878,02-03-2025 21:56,03-03-2025 06:17,12:45.4,Low,Closed,Data Mismatch,Email,C0780,A002,501,47.27,168,FALSE,FALSE,FALSE,2.3
T005879,16-05-2025 22:53,17-05-2025 01:35,31:24.4,Medium,Closed,Billing Query,Phone,C0170,A031,162,28.63,72,FALSE,FALSE,FALSE,4.7
T005880,01-04-2025 23:21,02-04-2025 02:41,01:57.1,Medium,Closed,API Failure,Email,C0362,A025,200,5.68,72,FALSE,FALSE,FALSE,3.8
T005881,13-12-2024 09:14,13-12-2024 11:42,39:51.2,Medium,Closed,UI Bug,Portal,C0244,A004,148,41.42,72,FALSE,FALSE,FALSE,2.6
T005882,10-02-2025 03:08,10-02-2025 03:17,35:03.6,High,Closed,Performance Issue,Email,C0138,A011,9,7.44,24,FALSE,FALSE,TRUE,4.5
T005883,04-10-2025 20:32,04-10-2025 21:15,22:53.9,High,Closed,Login Issue,Chat,C0028,A017,43,3.84,24,FALSE,FALSE,FALSE,4.5
T005884,02-02-2025 05:21,02-02-2025 10:08,55:46.2,Low,Closed,API Failure,Email,C0519,A002,287,5.56,168,FALSE,FALSE,FALSE,4.3
T005885,20-12-2024 17:38,20-12-2024 22:24,30:15.1,Low,Closed,Data Mismatch,Chat,C0398,A006,286,17.87,168,FALSE,FALSE,FALSE,3.8
T005886,23-10-2025 20:25,24-10-2025 00:59,13:53.5,Low,Closed,Login Issue,Chat,C0333,A009,274,11.8,168,FALSE,FALSE,FALSE,2.9
T005887,12-04-2025 21:32,13-04-2025 01:34,57:43.6,Low,Closed,Data Mismatch,Chat,C0317,A005,242,38.42,168,FALSE,FALSE,FALSE,3.7
T005888,28-08-2025 17:29,28-08-2025 20:54,17:21.6,Medium,Closed,Login Issue,Email,C0563,A020,205,8.79,72,FALSE,FALSE,FALSE,3.8
T005889,19-06-2025 14:17,19-06-2025 19:41,35:17.5,Medium,Closed,Billing Query,Email,C0426,A029,324,25.29,72,FALSE,FALSE,FALSE,2.7
T005890,17-12-2024 19:02,18-12-2024 00:10,05:08.4,Low,Closed,Permission Issue,Chat,C0136,A021,308,2.05,168,FALSE,FALSE,FALSE,4.3
T005891,24-05-2025 01:19,24-05-2025 04:12,19:35.0,Medium,Closed,Login Issue,Email,C0690,A009,173,1,72,FALSE,FALSE,FALSE,3.6
T005892,28-06-2025 07:21,28-06-2025 10:03,47:33.1,Medium,Closed,Login Issue,Email,C0641,A028,162,16.43,72,FALSE,FALSE,FALSE,2.8
T005893,24-05-2025 13:06,24-05-2025 21:10,57:58.8,Low,Closed,Integration Config,Email,C0709,A008,484,20.85,168,FALSE,FALSE,FALSE,3.4
T005894,28-01-2025 12:33,28-01-2025 15:11,08:42.9,Medium,Closed,API Failure,Phone,C0267,A031,158,12.59,72,FALSE,FALSE,FALSE,4.2
T005895,11-06-2025 07:39,11-06-2025 07:41,07:25.6,High,Closed,Data Mismatch,Chat,C0107,A020,2,25.47,24,FALSE,FALSE,FALSE,4.4
T005896,02-04-2025 09:12,02-04-2025 16:19,40:27.3,Low,Closed,API Failure,Email,C0560,A027,427,9.46,168,FALSE,FALSE,FALSE,2.4
T005897,19-11-2024 12:38,19-11-2024 12:51,43:11.4,Low,Closed,Payroll Sync Error,Email,C0138,A008,13,43.08,168,FALSE,FALSE,FALSE,5
T005898,13-06-2025 08:02,13-06-2025 10:23,34:59.9,Medium,Closed,API Failure,Email,C0615,A021,141,2.54,72,FALSE,FALSE,FALSE,3.9
T005899,20-06-2025 10:40,20-06-2025 18:50,15:00.5,Low,Closed,Payroll Sync Error,Email,C0047,A028,490,22.58,168,FALSE,FALSE,FALSE,2.6
T005900,24-07-2025 18:16,24-07-2025 18:31,16:26.5,Urgent,Closed,API Failure,Phone,C0665,A023,15,10.01,4,FALSE,FALSE,FALSE,4.1
T005901,16-03-2025 02:03,16-03-2025 06:04,53:39.2,Medium,Closed,Integration Config,Portal,C0368,A006,241,46.83,72,FALSE,FALSE,FALSE,2.8
T005902,16-04-2025 23:11,17-04-2025 11:40,29:19.3,Low,Closed,UI Bug,Email,C0006,A003,749,48.29,168,FALSE,FALSE,FALSE,2.8
T005903,13-05-2025 09:17,13-05-2025 13:22,42:21.4,Low,Closed,Data Mismatch,Chat,C0523,A005,245,51.41,168,FALSE,FALSE,FALSE,4.4
T005904,27-07-2025 02:46,27-07-2025 05:43,06:55.3,Low,Closed,UI Bug,Chat,C0529,A009,177,37.34,168,FALSE,FALSE,FALSE,3.4
T005905,11-09-2025 01:33,11-09-2025 03:45,17:25.0,Medium,Closed,API Failure,Email,C0655,A007,132,12.72,72,FALSE,FALSE,FALSE,3.4
T005906,12-02-2025 22:13,13-02-2025 02:04,25:16.4,Medium,Closed,Login Issue,Email,C0272,A004,231,23.19,72,FALSE,FALSE,FALSE,3.5
T005907,31-03-2025 15:18,31-03-2025 22:53,41:48.1,Low,Closed,API Failure,Chat,C0066,A039,455,4.39,168,FALSE,FALSE,FALSE,3
T005908,03-10-2025 21:30,03-10-2025 22:42,30:57.0,High,Closed,Data Mismatch,Email,C0420,A005,72,1,24,FALSE,FALSE,FALSE,4.8
T005909,04-04-2025 04:13,04-04-2025 05:37,31:12.7,Medium,Closed,Integration Config,Chat,C0339,A011,84,17.29,72,FALSE,FALSE,FALSE,3.6
T005910,24-10-2025 11:54,24-10-2025 15:18,43:19.4,Low,Closed,UI Bug,Email,C0498,A015,204,19.81,168,FALSE,FALSE,FALSE,3.9
T005911,27-04-2025 21:57,27-04-2025 22:28,54:53.9,High,Closed,Data Mismatch,Phone,C0469,A034,31,77.95,24,FALSE,FALSE,FALSE,3
T005912,11-02-2025 01:12,11-02-2025 03:32,33:41.3,Medium,Closed,Payroll Sync Error,Phone,C0331,A013,140,45.35,72,FALSE,FALSE,FALSE,3.2
T005913,15-04-2025 01:23,15-04-2025 01:45,12:08.9,High,Closed,Billing Query,Email,C0768,A007,22,27.81,24,FALSE,FALSE,FALSE,4.7
T005914,25-06-2025 17:11,26-06-2025 07:50,11:05.0,Low,Closed,Billing Query,Email,C0639,A040,879,1,168,FALSE,FALSE,FALSE,2.3
T005915,16-01-2025 16:48,16-01-2025 21:11,14:44.5,Low,Closed,API Failure,Chat,C0131,A006,263,6.43,168,FALSE,FALSE,FALSE,4.1
T005916,09-01-2025 23:10,10-01-2025 10:30,52:18.4,Low,Closed,UI Bug,Portal,C0530,A039,680,35.7,168,FALSE,FALSE,FALSE,3
T005917,21-07-2025 04:49,21-07-2025 07:28,20:18.0,Low,Closed,Data Mismatch,Phone,C0719,A030,159,40.52,168,FALSE,FALSE,FALSE,2.9
T005918,24-08-2025 19:56,24-08-2025 20:42,56:14.0,High,Closed,UI Bug,Email,C0601,A022,46,1,24,FALSE,FALSE,TRUE,4.6
T005919,06-11-2024 17:50,07-11-2024 06:15,41:28.6,Low,Closed,Billing Query,Email,C0438,A025,745,23.85,168,FALSE,FALSE,FALSE,4.1
T005920,25-06-2025 05:49,25-06-2025 09:52,17:18.0,Low,Closed,Integration Config,Portal,C0243,A028,243,21.46,168,FALSE,FALSE,FALSE,3.9
T005921,10-08-2025 04:04,10-08-2025 06:18,15:36.0,Medium,Closed,Data Mismatch,Chat,C0463,A020,134,44.19,72,FALSE,TRUE,FALSE,3.6
T005922,25-02-2025 14:47,25-02-2025 19:53,47:11.0,Low,Closed,UI Bug,Email,C0350,A039,306,1,168,FALSE,FALSE,FALSE,4.1
T005923,27-10-2025 01:28,27-10-2025 04:26,14:20.9,Low,Pending,Login Issue,Phone,C0017,A003,178,5.76,168,FALSE,FALSE,FALSE,3.6
T005924,13-06-2025 14:36,13-06-2025 22:20,23:52.0,Low,Closed,Login Issue,Email,C0466,A005,464,13.79,168,FALSE,FALSE,FALSE,4.5
