ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat,created_date,created_hour,created_weekday,agent_name,team,experience_years,customer_size,customer_segment,year_month
T006995,2025-04-20 08:18:44,2025-04-20 23:17:44,2025-04-20 17:10:29.473046,Low,Closed,Api Failure,Email,C0011,A033,899.0,8.862631401666667,168,0,False,False,2.6,2025-04-20,8,Sunday,Agent_33,Tier 1,1.0,Small,FinTech,2025-04
T006996,2025-04-22 06:04:54,2025-04-22 08:43:54,2025-04-22 15:42:33.407020,Medium,Closed,Login Issue,Portal,C0613,A026,159.0,9.627613061111111,72,0,False,False,3.5,2025-04-22,6,Tuesday,Agent_26,Tier 2,2.6,Medium,Healthcare,2025-04
T006997,2025-03-24 03:01:45,2025-03-24 08:42:45,2025-03-28 12:51:25.635396,Low,Closed,Integration Config,Chat,C0777,A028,341.0,105.82795427666666,168,0,True,False,2.0,2025-03-24,3,Monday,Agent_28,Tier 2,4.2,Small,Healthcare,2025-03
T006998,2025-10-25 00:12:09,2025-10-25 01:01:09,2025-10-26 07:37:50.410315,High,Closed,Payroll Sync Error,Email,C0327,A031,49.0,31.428169531944445,24,0,False,False,4.4,2025-10-25,0,Saturday,Agent_31,Tier 2,4.0,Small,Retail,2025-10
T006999,2025-07-25 02:05:11,2025-07-25 03:33:11,2025-07-27 11:42:56.880871,Medium,Closed,Ui Bug,Portal,C0595,A001,88.0,57.62941135305556,72,0,False,False,4.0,2025-07-25,2,Friday,Agent_1,Tier 1,1.3,Small,Retail,2025-07
T007000,2025-02-13 19:58:03,2025-02-14 01:08:03,2025-02-14 08:57:53.070384,Low,Closed,Payroll Sync Error,Chat,C0276,A020,310.0,12.997241773333332,168,0,False,False,3.1,2025-02-13,19,Thursday,Agent_20,Tier 1,1.8,Medium,Retail,2025-02
T007001,2024-12-26 10:38:07,2024-12-26 16:55:07,2024-12-26 21:13:01.195372,Low,Closed,Permission Issue,Email,C0370,A012,377.0,10.581720936666667,168,0,False,False,1.9,2024-12-26,10,Thursday,Agent_12,Escalations,4.0,Small,Retail,2024-12
T007002,2025-05-17 02:38:14,2025-05-17 12:56:14,2025-05-17 17:15:22.916292,Low,Closed,Performance Issue,Email,C0490,A017,618.0,14.619143414444444,168,0,False,False,3.9,2025-05-17,2,Saturday,Agent_17,Tier 1,1.2,Small,Education,2025-05
T007003,2025-04-28 18:49:11,2025-04-28 20:22:11,2025-04-28 21:44:37.052835,Medium,Closed,Login Issue,Chat,C0345,A015,93.0,2.923903565277778,72,0,False,False,4.1,2025-04-28,18,Monday,Agent_15,Tier 1,2.8,Small,Healthcare,2025-04
T007004,2025-05-18 10:48:29,2025-05-18 17:55:29,2025-05-20 09:40:17.300655,Low,Closed,Payroll Sync Error,Email,C0773,A034,427.0,46.86341684861111,168,0,False,False,4.2,2025-05-18,10,Sunday,Agent_34,Integration,4.4,Small,Education,2025-05
T007005,2024-12-06 21:38:03,2024-12-07 09:02:03,2024-12-07 16:30:46.466873,Low,Closed,Payroll Sync Error,Portal,C0368,A016,684.0,18.878740798055556,168,0,False,False,3.9,2024-12-06,21,Friday,Agent_16,Tier 1,6.1,Medium,Retail,2024-12
T007006,2025-07-15 16:01:12,2025-07-15 17:05:12,2025-07-16 09:59:35.015958,High,Closed,Data Mismatch,Email,C0733,A004,64.0,17.973059988333333,24,0,False,True,3.4,2025-07-15,16,Tuesday,Agent_4,Tier 2,5.8,Small,HR,2025-07
T007007,2024-11-09 06:41:35,2024-11-09 15:15:35,2024-11-09 07:41:35.000000,Low,Closed,Api Failure,Email,C0311,A008,514.0,1.0,168,0,False,False,3.8,2024-11-09,6,Saturday,Agent_8,Integration,2.5,Enterprise,HR,2024-11
T007008,2025-06-04 22:13:34,2025-06-05 01:32:34,2025-06-05 22:03:08.036610,Medium,Closed,Ui Bug,Email,C0731,A034,199.0,23.826121280555554,72,0,False,False,4.0,2025-06-04,22,Wednesday,Agent_34,Integration,4.4,Enterprise,Healthcare,2025-06
T007009,2025-06-29 11:39:16,2025-06-29 22:41:16,2025-07-01 16:11:58.516543,Low,Closed,Payroll Sync Error,Email,C0601,A025,662.0,52.545143484166665,168,0,False,False,3.3,2025-06-29,11,Sunday,Agent_25,Tier 1,1.7,Large,FinTech,2025-06
T007010,2025-08-30 18:14:36,2025-08-31 04:00:36,2025-08-31 08:49:14.670614,Low,Closed,Api Failure,Chat,C0485,A015,586.0,14.57740850388889,168,0,False,False,3.4,2025-08-30,18,Saturday,Agent_15,Tier 1,2.8,Small,Education,2025-08
T007011,2024-11-13 04:50:12,2024-11-13 07:13:12,2024-11-14 07:10:55.071892,Medium,Closed,Api Failure,Portal,C0015,A028,143.0,26.34529774777778,72,0,False,False,3.7,2024-11-13,4,Wednesday,Agent_28,Tier 2,4.2,Medium,Education,2024-11
T007012,2025-06-10 11:32:26,2025-06-10 14:21:26,2025-06-13 01:51:25.144765,Medium,Closed,Data Mismatch,Email,C0758,A009,169.0,62.31642910138889,72,0,False,False,3.4,2025-06-10,11,Tuesday,Agent_9,Tier 2,2.6,Small,E-commerce,2025-06
T007013,2024-12-11 08:03:21,2024-12-11 13:44:21,2024-12-13 12:48:26.681037,Low,Closed,Payroll Sync Error,Email,C0688,A002,341.0,52.751578065833336,168,0,False,False,3.5,2024-12-11,8,Wednesday,Agent_2,Escalations,2.4,Large,E-commerce,2024-12
T007014,2024-11-25 01:56:03,2024-11-25 08:58:03,2024-11-28 12:06:17.431506,Low,Closed,Data Mismatch,Portal,C0004,A017,422.0,82.17067541833333,168,0,False,False,2.2,2024-11-25,1,Monday,Agent_17,Tier 1,1.2,Small,Retail,2024-11
T007015,2025-09-11 01:26:36,2025-09-11 10:36:36,2025-09-11 16:33:59.081300,Low,Closed,Api Failure,Email,C0376,A010,550.0,15.123078138888888,168,0,False,False,3.5,2025-09-11,1,Thursday,Agent_10,Tier 2,1.4,Small,HR,2025-09
T007016,2025-08-22 13:20:40,2025-08-22 19:07:40,2025-08-22 14:20:40.000000,Low,Closed,Api Failure,Chat,C0369,A009,347.0,1.0,168,0,False,False,2.8,2025-08-22,13,Friday,Agent_9,Tier 2,2.6,Small,FinTech,2025-08
T007017,2025-09-09 13:50:44,2025-09-10 01:35:44,2025-09-10 04:47:06.958905,Low,Closed,Api Failure,Email,C0465,A031,705.0,14.939710806944444,168,0,False,False,1.5,2025-09-09,13,Tuesday,Agent_31,Tier 2,4.0,Medium,Education,2025-09
T007018,2025-05-04 16:18:53,2025-05-04 23:03:53,2025-05-06 16:51:09.382885,Low,Closed,Data Mismatch,Email,C0533,A002,405.0,48.53788413472222,168,0,False,False,3.0,2025-05-04,16,Sunday,Agent_2,Escalations,2.4,Medium,FinTech,2025-05
T007019,2025-07-07 18:15:13,2025-07-08 03:31:13,2025-07-08 15:01:26.312012,Low,Closed,Ui Bug,Email,C0720,A024,556.0,20.770364447777776,168,0,False,False,1.8,2025-07-07,18,Monday,Agent_24,Tier 1,1.9,Large,Healthcare,2025-07
T007020,2024-12-31 16:32:14,2024-12-31 21:29:14,2024-12-31 23:28:13.269919,Low,Closed,Billing Query,Email,C0137,A019,297.0,6.9331305330555555,168,0,False,False,3.4,2024-12-31,16,Tuesday,Agent_19,Tier 1,1.1,Small,Healthcare,2024-12
T007021,2025-09-19 05:51:37,2025-09-19 07:47:37,2025-09-21 01:07:56.352648,Medium,Closed,Payroll Sync Error,Email,C0363,A017,116.0,43.27204240222222,72,0,False,False,3.9,2025-09-19,5,Friday,Agent_17,Tier 1,1.2,Small,Retail,2025-09
T007022,2025-03-09 01:53:02,2025-03-09 06:04:02,2025-03-09 06:39:15.055278,Medium,Closed,Login Issue,Email,C0216,A010,251.0,4.770293132777778,72,0,False,False,4.7,2025-03-09,1,Sunday,Agent_10,Tier 2,1.4,Medium,FinTech,2025-03
T007023,2025-08-10 22:45:26,2025-08-11 05:44:26,2025-08-11 21:36:23.726672,Low,Closed,Payroll Sync Error,Email,C0368,A028,419.0,22.849368520000002,168,0,False,False,3.0,2025-08-10,22,Sunday,Agent_28,Tier 2,4.2,Medium,Retail,2025-08
T007024,2025-03-09 15:05:11,2025-03-09 16:20:11,2025-03-10 17:50:25.969002,Medium,Closed,Api Failure,Chat,C0117,A038,75.0,26.75415805611111,72,0,False,False,4.1,2025-03-09,15,Sunday,Agent_38,Tier 1,1.2,Medium,E-commerce,2025-03
T007025,2025-05-15 15:17:47,2025-05-15 17:00:47,2025-05-18 00:10:40.321315,Low,Closed,Payroll Sync Error,Phone,C0179,A028,103.0,56.88147814305556,168,0,False,False,2.1,2025-05-15,15,Thursday,Agent_28,Tier 2,4.2,Medium,FinTech,2025-05
T007026,2025-06-13 20:35:43,2025-06-14 03:20:43,2025-06-13 21:35:43.000000,Low,Closed,Login Issue,Phone,C0246,A001,405.0,1.0,168,0,False,False,2.1,2025-06-13,20,Friday,Agent_1,Tier 1,1.3,Medium,Retail,2025-06
T007027,2024-12-27 06:21:22,2024-12-27 08:35:22,2024-12-28 13:06:06.798651,Low,Closed,Api Failure,Email,C0128,A003,134.0,30.745777403055556,168,0,False,False,3.4,2024-12-27,6,Friday,Agent_3,Tier 2,1.1,Medium,HR,2024-12
T007028,2025-05-23 09:08:14,2025-05-23 10:03:14,2025-05-25 04:04:58.330234,Medium,Closed,Data Mismatch,Email,C0358,A015,55.0,42.94564728722222,72,0,False,False,3.5,2025-05-23,9,Friday,Agent_15,Tier 1,2.8,Large,Education,2025-05
T007029,2024-11-24 18:21:02,2024-11-24 20:36:02,2024-11-27 22:29:20.770431,Medium,Closed,Integration Config,Phone,C0078,A010,135.0,76.13854734194445,72,0,False,False,3.2,2024-11-24,18,Sunday,Agent_10,Tier 2,1.4,Medium,HR,2024-11
T007030,2025-06-05 14:25:51,2025-06-05 14:56:51,2025-06-06 05:06:21.792310,High,Closed,Api Failure,Chat,C0741,A021,31.0,14.67522008611111,24,0,False,True,2.9,2025-06-05,14,Thursday,Agent_21,Tier 2,2.0,Large,Healthcare,2025-06
T007031,2025-09-16 03:26:27,2025-09-16 05:31:27,2025-09-18 02:30:18.901303,Medium,Closed,Ui Bug,Phone,C0293,A037,125.0,47.06441702861111,72,0,False,False,3.8,2025-09-16,3,Tuesday,Agent_37,Tier 1,4.0,Small,HR,2025-09
T007032,2025-09-17 16:27:00,2025-09-17 17:18:00,2025-09-20 09:46:36.356361,High,Closed,Integration Config,Email,C0774,A015,51.0,65.32676565583334,24,0,False,False,2.5,2025-09-17,16,Wednesday,Agent_15,Tier 1,2.8,Large,Education,2025-09
T007033,2025-08-16 22:23:01,2025-08-17 09:18:01,2025-08-17 03:04:54.924164,Low,Closed,Api Failure,Email,C0082,A023,655.0,4.698312267777778,168,0,False,False,3.2,2025-08-16,22,Saturday,Agent_23,Tier 1,4.5,Medium,E-commerce,2025-08
T007034,2025-07-27 19:55:44,2025-07-28 07:55:44,2025-07-28 23:35:44.698345,Low,Closed,Permission Issue,Portal,C0342,A014,720.0,27.666860651388888,168,0,False,False,3.5,2025-07-27,19,Sunday,Agent_14,Tier 1,5.5,Medium,Retail,2025-07
T007035,2025-08-21 21:20:03,2025-08-22 09:42:03,2025-08-23 07:46:28.693353,Low,Closed,Performance Issue,Portal,C0338,A015,742.0,34.440470375833335,168,0,False,False,3.4,2025-08-21,21,Thursday,Agent_15,Tier 1,2.8,Small,Retail,2025-08
T007036,2025-10-16 22:30:34,2025-10-17 05:44:34,2025-10-18 11:19:06.969881,Low,Closed,Billing Query,Email,C0578,A010,434.0,36.80915830027778,168,0,False,False,3.0,2025-10-16,22,Thursday,Agent_10,Tier 2,1.4,Small,E-commerce,2025-10
T007037,2024-11-24 23:36:11,2024-11-25 03:51:11,2024-11-25 05:20:44.390388,Low,Closed,Ui Bug,Portal,C0096,A009,255.0,5.742608441111111,168,0,False,False,2.6,2024-11-24,23,Sunday,Agent_9,Tier 2,2.6,Small,HR,2024-11
T007038,2025-10-27 05:58:49,2025-10-27 06:57:49,2025-10-29 02:24:08.686480,High,Closed,Data Mismatch,Email,C0145,A039,59.0,44.422135133333335,24,0,False,False,4.3,2025-10-27,5,Monday,Agent_39,Tier 2,1.9,Small,FinTech,2025-10
T007039,2025-09-30 11:57:48,2025-09-30 13:50:48,2025-10-03 21:39:28.714209,Medium,Closed,Integration Config,Portal,C0577,A005,113.0,81.69464283583333,72,0,False,False,2.6,2025-09-30,11,Tuesday,Agent_5,Tier 1,1.6,Small,Education,2025-09
T007040,2025-01-03 04:46:28,2025-01-03 06:59:28,2025-01-03 08:43:41.670964,Medium,Closed,Api Failure,Email,C0521,A025,133.0,3.9537974900000004,72,0,False,False,4.0,2025-01-03,4,Friday,Agent_25,Tier 1,1.7,Small,Education,2025-01
T007041,2025-04-15 05:03:18,2025-04-15 08:21:18,2025-04-16 09:20:12.598646,Medium,Closed,Permission Issue,Chat,C0397,A026,198.0,28.28183295722222,72,0,False,False,3.2,2025-04-15,5,Tuesday,Agent_26,Tier 2,2.6,Small,HR,2025-04
T007042,2025-08-19 04:34:36,2025-08-19 07:02:36,2025-08-19 12:59:42.561206,Medium,Closed,Api Failure,Chat,C0357,A008,148.0,8.418489223888889,72,0,False,False,4.0,2025-08-19,4,Tuesday,Agent_8,Integration,2.5,Small,Retail,2025-08
T007043,2025-07-05 18:39:16,2025-07-06 01:42:16,2025-07-06 03:50:10.534737,Low,Closed,Permission Issue,Email,C0186,A022,423.0,9.181815204722223,168,0,False,False,2.9,2025-07-05,18,Saturday,Agent_22,Tier 1,1.6,Medium,Retail,2025-07
T007044,2025-03-06 18:52:28,2025-03-06 21:43:28,2025-03-07 07:37:45.768623,Medium,Closed,Payroll Sync Error,Email,C0670,A025,171.0,12.754935728611112,72,0,False,False,3.5,2025-03-06,18,Thursday,Agent_25,Tier 1,1.7,Medium,Education,2025-03
T007045,2025-10-31 13:00:28,2025-10-31 19:20:28,2025-10-31 17:31:29.673302,Low,Closed,Login Issue,Email,C0543,A012,380.0,4.517131472777778,168,0,False,False,3.9,2025-10-31,13,Friday,Agent_12,Escalations,4.0,Small,Education,2025-10
T007046,2025-07-23 22:10:56,2025-07-24 06:46:56,2025-07-26 05:26:27.074682,Low,Closed,Data Mismatch,Email,C0151,A009,516.0,55.258631856111116,168,0,False,False,4.5,2025-07-23,22,Wednesday,Agent_9,Tier 2,2.6,Medium,FinTech,2025-07
T007047,2024-11-14 21:25:46,2024-11-15 01:21:46,2024-11-14 22:25:46.000000,Low,Closed,Ui Bug,Chat,C0319,A010,236.0,1.0,168,0,False,False,4.1,2024-11-14,21,Thursday,Agent_10,Tier 2,1.4,Medium,E-commerce,2024-11
T007048,2025-04-24 22:49:10,2025-04-24 23:44:10,2025-04-24 23:49:10.000000,High,Closed,Login Issue,Chat,C0754,A010,55.0,1.0,24,0,False,False,3.9,2025-04-24,22,Thursday,Agent_10,Tier 2,1.4,Small,E-commerce,2025-04
T007049,2025-08-24 21:18:31,2025-08-24 22:17:31,2025-08-25 09:35:23.114039,High,Closed,Ui Bug,Email,C0668,A009,59.0,12.281142788611112,24,0,False,False,4.3,2025-08-24,21,Sunday,Agent_9,Tier 2,2.6,Medium,E-commerce,2025-08
T007050,2025-03-24 04:47:08,2025-03-24 05:07:08,2025-03-25 23:51:26.534262,High,Closed,Payroll Sync Error,Chat,C0059,A026,20.0,43.07181507277778,24,0,False,False,5.0,2025-03-24,4,Monday,Agent_26,Tier 2,2.6,Small,E-commerce,2025-03
T007051,2025-07-25 02:31:50,2025-07-25 03:00:50,2025-07-25 19:42:04.096989,Urgent,Closed,Data Mismatch,Email,C0010,A035,29.0,17.170582496944444,4,0,False,True,3.9,2025-07-25,2,Friday,Agent_35,Escalations,3.5,Small,Healthcare,2025-07
T007052,2025-10-04 04:37:14,2025-10-04 08:14:14,2025-10-05 00:48:24.379700,Medium,Closed,Api Failure,Email,C0124,A027,217.0,20.186216583333334,72,0,False,False,4.8,2025-10-04,4,Saturday,Agent_27,Tier 1,1.3,Large,HR,2025-10
T007053,2024-11-21 08:59:59,2024-11-21 09:41:59,2024-11-22 02:22:45.109940,High,Closed,Payroll Sync Error,Phone,C0356,A031,42.0,17.379474983333335,24,0,False,False,4.9,2024-11-21,8,Thursday,Agent_31,Tier 2,4.0,Medium,Retail,2024-11
T007054,2025-08-22 16:42:05,2025-08-22 17:49:05,2025-08-22 17:42:05.000000,Low,Closed,Api Failure,Chat,C0346,A019,67.0,1.0,168,0,False,False,5.0,2025-08-22,16,Friday,Agent_19,Tier 1,1.1,Medium,FinTech,2025-08
T007055,2025-04-20 19:27:56,2025-04-21 03:17:56,2025-04-20 21:02:01.519512,Low,Closed,Payroll Sync Error,Email,C0794,A038,470.0,1.5681998644444444,168,0,False,False,3.9,2025-04-20,19,Sunday,Agent_38,Tier 1,1.2,Small,E-commerce,2025-04
T007056,2025-01-11 00:27:42,2025-01-11 06:02:42,2025-01-11 22:49:08.000192,Low,Closed,Data Mismatch,Email,C0237,A006,335.0,22.357222275555557,168,0,False,False,3.2,2025-01-11,0,Saturday,Agent_6,Tier 1,3.2,Small,Healthcare,2025-01
T007057,2025-04-30 11:32:19,2025-04-30 11:34:19,2025-04-30 12:32:19.000000,Low,Closed,Api Failure,Chat,C0333,A015,2.0,1.0,168,0,False,False,4.4,2025-04-30,11,Wednesday,Agent_15,Tier 1,2.8,Enterprise,E-commerce,2025-04
T007058,2025-03-13 19:05:11,2025-03-13 20:02:11,2025-03-14 10:40:08.862473,High,Closed,Permission Issue,Email,C0017,A029,57.0,15.582739575833333,24,0,False,False,5.0,2025-03-13,19,Thursday,Agent_29,Tier 2,1.2,Medium,HR,2025-03
T007059,2025-03-25 22:50:55,2025-03-26 06:21:55,2025-03-26 16:18:01.489555,Low,Closed,Login Issue,Portal,C0424,A005,451.0,17.451802654166666,168,0,False,False,3.4,2025-03-25,22,Tuesday,Agent_5,Tier 1,1.6,Large,FinTech,2025-03
T007060,2025-05-13 00:38:54,2025-05-13 05:18:54,2025-05-13 01:38:54.000000,Medium,Closed,Api Failure,Portal,C0324,A014,280.0,1.0,72,0,False,False,3.6,2025-05-13,0,Tuesday,Agent_14,Tier 1,5.5,Large,Healthcare,2025-05
T007061,2025-07-26 15:33:08,2025-07-26 16:15:08,2025-07-28 11:40:06.412001,High,Closed,Data Mismatch,Email,C0023,A002,42.0,44.11622555583333,24,0,False,False,4.0,2025-07-26,15,Saturday,Agent_2,Escalations,2.4,Small,Retail,2025-07
T007062,2025-07-27 16:01:45,2025-07-27 17:55:45,2025-07-28 06:47:04.486680,Medium,Open,Login Issue,Portal,C0459,A023,114.0,14.755412966666666,72,0,False,False,4.1,2025-07-27,16,Sunday,Agent_23,Tier 1,4.5,Small,Education,2025-07
T007063,2025-04-08 03:27:20,2025-04-08 09:10:20,2025-04-09 01:29:25.599198,Low,Closed,Payroll Sync Error,Email,C0460,A019,343.0,22.03488866611111,168,0,False,False,2.9,2025-04-08,3,Tuesday,Agent_19,Tier 1,1.1,Small,E-commerce,2025-04
T007064,2024-12-18 22:56:43,2024-12-19 04:13:43,2024-12-19 06:46:11.321251,Low,Closed,Api Failure,Chat,C0521,A024,317.0,7.8245336808333334,168,0,True,False,3.9,2024-12-18,22,Wednesday,Agent_24,Tier 1,1.9,Small,Education,2024-12
T007065,2024-11-26 12:05:31,2024-11-26 23:55:31,2024-11-26 13:05:31.000000,Low,Closed,Login Issue,Email,C0719,A020,710.0,1.0,168,0,False,False,2.6,2024-11-26,12,Tuesday,Agent_20,Tier 1,1.8,Medium,Education,2024-11
T007066,2025-10-21 13:53:29,2025-10-21 21:52:29,2025-10-21 14:53:29.000000,Low,Closed,Ui Bug,Email,C0557,A027,479.0,1.0,168,0,False,False,3.4,2025-10-21,13,Tuesday,Agent_27,Tier 1,1.3,Medium,FinTech,2025-10
T007067,2025-05-26 13:23:48,2025-05-26 15:36:48,2025-05-28 06:02:46.487349,Medium,Closed,Data Mismatch,Portal,C0421,A024,133.0,40.64957981916667,72,0,False,False,3.3,2025-05-26,13,Monday,Agent_24,Tier 1,1.9,Medium,E-commerce,2025-05
T007068,2025-07-04 06:55:59,2025-07-04 11:21:59,2025-07-07 10:49:59.477035,Low,Closed,Payroll Sync Error,Chat,C0403,A017,266.0,75.90013250972221,168,0,False,False,2.4,2025-07-04,6,Friday,Agent_17,Tier 1,1.2,Small,HR,2025-07
T007069,2025-03-01 14:47:11,2025-03-01 20:53:11,2025-03-02 04:36:13.317937,Low,Closed,Ui Bug,Chat,C0331,A025,366.0,13.817310538055555,168,0,False,False,4.2,2025-03-01,14,Saturday,Agent_25,Tier 1,1.7,Small,Healthcare,2025-03
T007070,2025-09-02 13:38:40,2025-09-03 01:30:40,2025-09-03 17:05:55.959379,Low,Closed,Performance Issue,Email,C0457,A031,712.0,27.454433160833336,168,0,False,False,3.7,2025-09-02,13,Tuesday,Agent_31,Tier 2,4.0,Large,Healthcare,2025-09
T007071,2024-12-09 05:32:11,2024-12-09 07:07:11,2024-12-09 08:52:30.823752,High,Closed,Billing Query,Portal,C0483,A028,95.0,3.338839931111111,24,0,False,False,4.1,2024-12-09,5,Monday,Agent_28,Tier 2,4.2,Small,HR,2024-12
T007072,2025-07-25 16:59:52,2025-07-25 19:50:52,2025-07-25 19:09:41.072422,Medium,Closed,Login Issue,Email,C0498,A028,171.0,2.163631228333333,72,0,False,False,4.6,2025-07-25,16,Friday,Agent_28,Tier 2,4.2,Large,Healthcare,2025-07
T007073,2025-10-20 14:15:39,2025-10-20 15:28:39,2025-10-20 15:15:39.000000,High,Closed,Login Issue,Email,C0027,A022,73.0,1.0,24,0,False,True,3.2,2025-10-20,14,Monday,Agent_22,Tier 1,1.6,Small,FinTech,2025-10
T007074,2025-06-17 08:37:24,2025-06-17 19:17:24,2025-06-17 19:23:52.178841,Low,Closed,Ui Bug,Email,C0397,A005,640.0,10.7744941225,168,0,False,False,2.4,2025-06-17,8,Tuesday,Agent_5,Tier 1,1.6,Small,HR,2025-06
T007075,2025-10-13 23:05:25,2025-10-14 06:50:25,2025-10-15 07:24:53.733267,Low,Closed,Payroll Sync Error,Portal,C0188,A008,465.0,32.32464812972222,168,0,False,False,3.2,2025-10-13,23,Monday,Agent_8,Integration,2.5,Medium,Retail,2025-10
T007076,2025-01-26 16:38:11,2025-01-26 20:32:11,2025-01-26 17:38:11.000000,Medium,Closed,Login Issue,Email,C0140,A038,234.0,1.0,72,0,False,False,3.7,2025-01-26,16,Sunday,Agent_38,Tier 1,1.2,Large,HR,2025-01
T007077,2025-07-15 12:25:25,2025-07-15 16:26:25,2025-07-16 15:46:42.356566,Medium,Closed,Payroll Sync Error,Email,C0521,A028,241.0,27.354821268333335,72,0,False,False,3.1,2025-07-15,12,Tuesday,Agent_28,Tier 2,4.2,Small,Education,2025-07
T007078,2025-05-18 18:46:51,2025-05-19 00:37:51,2025-05-18 19:46:51.000000,Low,Closed,Login Issue,Chat,C0746,A012,351.0,1.0,168,0,False,False,4.3,2025-05-18,18,Sunday,Agent_12,Escalations,4.0,Large,E-commerce,2025-05
T007079,2025-01-11 14:59:03,2025-01-11 15:49:03,2025-01-12 03:15:40.110034,High,Closed,Ui Bug,Phone,C0092,A025,50.0,12.276975009444444,24,0,False,False,3.5,2025-01-11,14,Saturday,Agent_25,Tier 1,1.7,Small,Retail,2025-01
T007080,2025-04-26 22:12:50,2025-04-27 03:57:50,2025-04-26 23:52:23.247402,Medium,Closed,Ui Bug,Email,C0077,A038,345.0,1.6592353894444445,72,0,False,False,2.7,2025-04-26,22,Saturday,Agent_38,Tier 1,1.2,Medium,HR,2025-04
T007081,2024-12-14 21:38:12,2024-12-15 00:47:12,2024-12-15 12:05:16.179776,Low,Closed,Login Issue,Chat,C0244,A015,189.0,14.451161048888888,168,0,False,False,3.0,2024-12-14,21,Saturday,Agent_15,Tier 1,2.8,Small,HR,2024-12
T007082,2024-11-21 00:50:41,2024-11-21 13:12:41,2024-11-22 04:11:15.500557,Low,Closed,Ui Bug,Email,C0667,A034,742.0,27.34291682138889,168,0,False,False,3.6,2024-11-21,0,Thursday,Agent_34,Integration,4.4,Small,Healthcare,2024-11
T007083,2025-08-11 16:42:21,2025-08-11 18:39:21,2025-08-12 13:03:30.605934,Medium,Closed,Ui Bug,Phone,C0730,A013,117.0,20.352668315000003,72,0,False,False,3.9,2025-08-11,16,Monday,Agent_13,Integration,6.6,Small,FinTech,2025-08
T007084,2025-10-27 02:20:17,2025-10-27 02:55:17,2025-10-27 04:34:26.550091,High,Closed,Data Mismatch,Chat,C0797,A008,35.0,2.235986136388889,24,0,False,False,4.4,2025-10-27,2,Monday,Agent_8,Integration,2.5,Medium,Retail,2025-10
T007085,2025-01-10 18:05:00,2025-01-10 21:46:00,2025-01-11 11:28:26.171209,Low,Closed,Performance Issue,Chat,C0662,A013,221.0,17.39060311361111,168,0,False,False,3.1,2025-01-10,18,Friday,Agent_13,Integration,6.6,Small,Retail,2025-01
T007086,2025-05-10 14:36:25,2025-05-10 19:57:25,2025-05-11 04:18:31.421911,Low,Closed,Performance Issue,Chat,C0088,A036,321.0,13.701783864166666,168,0,False,False,3.5,2025-05-10,14,Saturday,Agent_36,Integration,3.6,Small,E-commerce,2025-05
T007087,2025-05-06 01:01:32,2025-05-06 03:19:32,2025-05-07 05:16:15.414110,Medium,Open,Ui Bug,Email,C0618,A006,138.0,28.24539280833333,72,0,False,False,3.9,2025-05-06,1,Tuesday,Agent_6,Tier 1,3.2,Medium,Retail,2025-05
T007088,2025-06-24 17:42:07,2025-06-24 20:29:07,2025-06-25 08:16:40.603414,Medium,Closed,Permission Issue,Portal,C0294,A038,167.0,14.576000948333332,72,0,False,False,3.9,2025-06-24,17,Tuesday,Agent_38,Tier 1,1.2,Medium,E-commerce,2025-06
T007089,2024-11-28 23:26:49,2024-11-29 00:04:49,2024-11-29 00:45:12.510551,Medium,Closed,Login Issue,Chat,C0095,A032,38.0,1.306530708611111,72,0,False,False,4.8,2024-11-28,23,Thursday,Agent_32,Tier 1,1.4,Medium,Education,2024-11
T007090,2025-05-20 06:42:21,2025-05-20 09:50:21,2025-05-21 06:15:26.110341,Medium,Closed,Ui Bug,Email,C0253,A021,188.0,23.55141953916667,72,0,False,False,2.8,2025-05-20,6,Tuesday,Agent_21,Tier 2,2.0,Small,Healthcare,2025-05
T007091,2025-07-31 09:24:26,2025-07-31 14:23:26,2025-07-31 10:24:26.000000,Low,Closed,Data Mismatch,Email,C0551,A007,299.0,1.0,168,0,False,False,3.6,2025-07-31,9,Thursday,Agent_7,Tier 1,1.7,Medium,HR,2025-07
T007092,2024-12-04 20:40:09,2024-12-04 22:19:09,2024-12-04 21:40:09.000000,Medium,Closed,Ui Bug,Phone,C0399,A026,99.0,1.0,72,0,False,False,4.2,2024-12-04,20,Wednesday,Agent_26,Tier 2,2.6,Enterprise,Healthcare,2024-12
T007093,2025-10-03 12:03:49,2025-10-03 13:51:49,2025-10-03 23:11:05.253918,Medium,Closed,Payroll Sync Error,Chat,C0767,A015,108.0,11.121181643888889,72,0,False,False,5.0,2025-10-03,12,Friday,Agent_15,Tier 1,2.8,Small,Education,2025-10
